% Model:              poisson_case4.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 21:09
% Dimension:          3
% Nodes:              65202
% Expressions:        1
% Description:        因变量 u
% Length unit:        m
% X                       Y                        Z                        u (1)
0.07843834913833649       0.020587606651046923     0.12913381697656903      -0.941882817171653
0.0668594050080157        0.01751513471764105      0.15604170686887525      -0.8654649430397242
0.059611415293828976      0                        0.16666666666666669      -0.829724996643762
0.16020568028024254       0.018168976730489454     0.055954563729874576     -1.0795351060682552
0.13794697932892463       0                        0.06177869240247268      -1.0567585804699193
0.1181754430381328        0                        0.09504720587070033      -1.0265107922731391
0.1724137931034484        0                        0.06030821734285084      -1.0892909114519411
0.17779711549646118       0.03003361252644022      0.04868884578059916      -1.0943818316790621
0.2058198770536223        0.022582754321277657     0.047203723249846244     -1.1171700708214305
0                         0.24137931034482749      0                        -0.7784663338961265
0                         0.2241379310344827       0.03015410867142539      -0.7888887746717053
0                         0.27586206896551707      0                        -0.7415122295142905
0.03015410867142539       0.2586206896551723       0                        -0.7701024993174309
0                         0.2586206896551723       0.03015410867142539      -0.7726679632371203
0.030463099392446742      0.2790574241234958       0.022741499378782396     -0.7454601008840842
0.03015410867142539       0.2931034482758619       0                        -0.717710725580586
0.024047332406497264      0.0410042119668897       0.17578980939990893      -0.7854402764118563
0.033191810989537336      0.022397008639950425     0.1932462854664846       -0.7424630347810981
0.029805707646914488      0                        0.2166666666666667       -0.6791133647522404
0.059611415293828976      0                        0.2                      -0.7362678982809563
0.018288957166080092      0.03729986246340767      0.1932462854664846       -0.7352784717499488
0                         0.029805707646914488     0.2166666666666667       -0.6720286400504517
0                         0                        0.2333333333333334       -0.63436367330812
0.02637184185267028       0.0261924540676668       0.21390862764076204      -0.6841625060845504
0.02107607863393102       0.12323200473382526      0.08983290751384755      -0.8174419017912433
0.025419597356799335      0.04820141871353924      0.14101399670916923      -0.8784911575687578
0.024371746323703376      0.06780259265912177      0.11547829744077959      -0.9057856042118408
0                         0.05908873232874924      0.13271943477065273      -0.8822318474514651
0                         0.08750453156850499      0.11510392479904245      -0.8603386681534778
0.0269087931030182        0.10072480465418257      0.09589810889467779      -0.858396342786212
0                         0.11909918270417738      0.0934954952280403       -0.8177354537693885
0                         0.059611415293828976     0.16666666666666669      -0.7930394837052953
0                         0.059611415293828976     0.2                      -0.6989994177014737
0                         0.1552034904000964       0.08967274610951664      -0.7766496069381342
0.02404583864631033       0.1399492033531559       0.07701567632639743      -0.8029425771577897
0.029805707646914398      0                        0.25                     -0.605243197181858
0.019551872715803168      0.02998789949538317      0.2345709698150395       -0.6320370258530162
0                         0                        0.26666666666666666      -0.5698608231417682
0.026526930136705547      0.021299305944602113     0.2580370885303836       -0.588488932829279
0.029805707646914488      0                        0.2833333333333334       -0.5508511485061236
0                         0.029805707646914398     0.25                     -0.5971411851734058
0                         0.059611415293828886     0.23333333333333348      -0.6161652199300313
0.023627148450593945      0.06511204264112004      0.15767042628194763      -0.8140088663538504
0.11285559273125614       0.16672066094587992      0.020565902279468282     -0.8480380968110643
0.14171620626609624       0.12238476007342299      0                        -0.9144866197944452
0.15315374454152078       0.15304326668220555      0                        -0.8911115927618282
0.1324361332414691        0.1455017023902588       0.02016476348981944      -0.8816325477523892
0.12237242020137862       0.17220725433243755      0                        -0.8511035356518869
0.025409427044947537      0.12030354235410443      0.11259899098307721      -0.8002780645107243
0.12036950388457249       0.20662432546670545      0                        -0.8464344511344435
0.1171803056240148        0.18880210349455123      0.023624550699522025     -0.8469280499927726
0.09768955022180584       0.19050066429492507      0.02782920853288915      -0.8309578825736889
0.0509473098122384        0.21002871561541242      0.02528535395583576      -0.7997689638811588
0.06602436414795111       0.1970976811326538       0.0177468267879794       -0.8048145112015221
0.09046232601427626       0.2241379310344827       0                        -0.8228424111455888
0.08435167942804224       0.20862243000961533      0.025952797068902474     -0.8216015783189392
0.12150501851677345       0.21088354604322251      0.02668319911957579      -0.8530987502864776
0.030463099392446742      0.24457466550280627      0.022741499378782396     -0.7871208365585943
0.0507384540133627        0.23565943061355593      0.02340894249184908      -0.7999831905046443
0.06030821734285078       0.24137931034482749      0                        -0.7980610084966375
0.07101380863427866       0.2267441957243056       0.02407638560491577      -0.8134884765194424
0.09617847281937655       0.24020112940851585      0.0177468267879794       -0.8267347975658018
0.025462829822783258      0.17042503415308133      0.0937776066188524       -0.7731731252172199
0                         0.189362006656451        0.09014922958338949      -0.7725411169495161
0.02701559865868964       0.19092497398673042      0.06456610429775807      -0.7890407755541904
0                         0.20689655172413784      0.06030821734285082      -0.790433444213198
0.02587310718542008       0.22058758021126185      0.050290433815917676     -0.7989343697865258
0                         0.24137931034482749      0.06030821734285078      -0.7972450182517063
0.048094664812994584      0.022397008639950425     0.1849129521331512       -0.7725000606840652
0.04809466481299453       0.022397008639950425     0.21824628546648464      -0.6827722743487358
0.06800333227816492       0.02615832868311852      0.17525259059320908      -0.8117225543616976
0.024039867274279487      0.05837257426512345      0.19012871453886687      -0.7310310337608852
0.09561957888490538       0.02666702021164103      0.12136465788225934      -0.9729832143512369
0.11364252092219027       0.07275800670101785      0.026686767158361664     -0.9817064749358879
0.13875843793250917       0.07579082938501643      0.0207115639156619       -0.997633213975874
0.1524421498547238        0.018168976730489454     0.07143233265285641      -1.0741182804108858
0.11622028330864112       0.02522287205668195      0.06912832871250575      -1.040972743696756
0.12314964734615422       0.1046591076306819       0.021559802750969196     -0.9293100301160633
0.14574502031959427       0.13016823520016343      0.028689570779029873     -0.9146466738450311
0.17233262619079368       0.12075050725006012      0                        -0.9457806356497191
0.14448240004266524       0.10073361747718182      0.02285003371658018      -0.9571998185925611
0.122792431682093         0.12057163252086969      0.030351953530267935     -0.9057546225657399
0.15954159585581926       0.14921563762731074      0.02541127183104911      -0.906615549344044
0.18764366662591886       0.09038363178965253      0                        -1.0124221296136489
0.21497890404405257       0.026368431496351492     0.023601861624923122     -1.1126931263267739
0.2241379310344828        0                        0.03015410867142539      -1.119744399775938
0.24137931034482762       0                        0                        -1.1217080410640083
0.22413793103448282       0.03015410867142539      0                        -1.113054674500736
0.20689655172413807       0.06030821734285078      0                        -1.0798389759081966
0.1882916802973516        0.078405019778737        0.0274053965362518       -1.042652578862561
0.25862068965517254       0.030154108671425477     0                        -1.1334250667925756
0.24946166266474223       0.026368431496351603     0.02360186162492315      -1.1350273478332122
0.24137931034482762       0.06030821734285087      0                        -1.104825775671195
0.27136458094884025       0.036718707928990686     0.021126859075238705     -1.1430853340096663
0.27586206896551735       0                        0                        -1.136972071043988
0.17334878701181913       0.10260919989986031      0.01860718903412015      -0.9800658159011774
0.20689655172413798       0                        0.06030821734285078      -1.1195801081715906
0.24030263567431193       0.022582754321277657     0.0472037232498463       -1.1417921680591343
0.08732501523679687       0                        0.15090607928376498      -0.8918887516865754
0.11485898599305082       0                        0.13505572357694431      -0.9553273940586418
0.1072078375417427        0.01637321688611754      0.15412754377916107      -0.9011180848294258
0.09737559473080623       0.03274643377223508      0.14152493549448192      -0.9279503191345061
0.12547029719657413       0.0275970481954776       0.12260358092903492      -0.9973608237186158
0.08848520130911634       0                        0.18387703468762973      -0.8001212069120208
0.08791199974333531       0.029919648726286614     0.16559222905326693      -0.8534693144234886
0.20509804921455083       0.021749525650090865     0.06509803237553353      -1.1226490522411976
0.15688673225241095       0                        0.09126375518881459      -1.0670872294363356
0.14648417032625413       0.0275970481954776       0.10070759673497007      -1.0532927243398826
0.16662601569188076       0.027209121091077933     0.08614241661885962      -1.08536533082745
0.1455992323863845        0                        0.12460414436246424      -1.0069987273925167
0.19138164938747873       0                        0.09127993642530341      -1.0982836193130614
0.1867678610575074        0.026821193986678267     0.07157723650274918      -1.1081348201623995
0.25862068965517254       0                        0.030154108671425435     -1.1395804652726125
0.24137931034482762       0                        0.06030821734285087      -1.1438246852894773
0.2306052713486238        0.0300884543068426       0.06425333782826713      -1.142952956785396
0.16699516416001317       0.02881344375801776      0.10687299104800665      -1.0647937959228566
0.025782645627140506      0.2418304026208573       0.05799975786026933      -0.8004503859066802
0.06030821734285078       0.2758620689655171       0                        -0.7602555988584291
0.03077209011346805       0.2650113999711298       0.04548299875756479      -0.7759999457342454
0.05593675429856594       0.2590717819312021       0.02784564918884392      -0.7878615359366296
0.08649066385532096       0.2603421862462415       0.026793791739412716     -0.8058491374701063
0                         0.2931034482758619       0.03015410867142539      -0.7172251601534185
0                         0.3103448275862067       0                        -0.6835194346153238
0                         0.2758620689655171       0.06030821734285082      -0.7563419630254006
0.05603048384673505       0.29733898617802634      0.023490423952015678     -0.7246779208232437
0.028015241923367525      0.3124625965372889       0.02682226631172053      -0.6870760603755603
0.06030821734285078       0.3103448275862068       0                        -0.7018298728391485
0.0301541086714253        0.3275862068965515       0                        -0.6623847884904047
0                         0.3275862068965515       0.03015410867142539      -0.659402760683885
0                         0.34482758620689624      0                        -0.6361533181324575
0.028015241923367525      0.35125569998556466      0.019283739143864196     -0.6348805932848104
0.07977339520877626       0.018678416501546894     0.2108721911448188       -0.7210384945264292
0.059611415293828886      0                        0.23333333333333348      -0.6540554753145534
0.08941712294074337       0                        0.21666666666666684      -0.7131723660644235
0.08835333933417135       0.02803153020401062      0.1935367279503133       -0.7732299002383267
0.039103745431606336      0.030170091343851853     0.25247527296341227      -0.6024352104422978
0.059611415293828886      0                        0.26666666666666655      -0.5902573643892647
0.0631510778381036        0.02646574184036988      0.2365984156966546       -0.6485301023995499
0.028820107642592137      0.05079608323275327      0.22618462572921824      -0.6447197328386592
0                         0.14440380406521405      0.11576464474681532      -0.7582579234015825
0.03323799617656637       0.14057485852858656      0.1014209596702372       -0.7886220051904591
0.02669578601501333       0.16643543818707587      0.11705451300811046      -0.7490840081106144
0.024371746323703376      0.08353877924602439      0.1405471721629148       -0.824031550670874
0                         0.08858824009162573      0.14928379385711257      -0.7898697481498232
0.021310774027840543      0.11423100075494771      0.13111161755810588      -0.7805055632452922
0                         0.1186364974217079       0.13154568499749605      -0.7685861187851869
0.02183469954438855       0.0820226665687009       0.17432685585472604      -0.7412689940258984
0                         0.08941712294074346      0.18333333333333335      -0.7025633526589289
0.023910060986876876      0.13988228005402628      0.12929987307147667      -0.7475774066473925
0.02403240214206171       0.07574093656335713      0.20446761967782473      -0.6714685264133883
0                         0.08941712294074337      0.21666666666666684      -0.6204143239462151
0                         0.17301331787853352      0.11821610751902914      -0.7404697418661427
0                         0.15255028136988344      0.14831891630904492      -0.6979295196033951
0.028618518042874137      0.12380584821953053      0.14412094676533055      -0.7427760590755318
0.021062300953024086      0.056798149185605676     0.24921001385880068      -0.5885397232335322
0                         0.029805707646914488     0.2833333333333334       -0.5423987184428335
0.023248152626496713      0.042598611889204226     0.2660741770607672       -0.5678363335684412
0                         0                        0.30000000000000004      -0.525078123312198
0.02543400429996929       0.028399074592802838     0.2829383402627337       -0.5480410145500069
0.043912403359637926      0.019255279798375827     0.2811158359671395       -0.5597493803367435
0.029486429575543267      0.07457123965697222      0.24099809682315282      -0.5900962727555599
0.024897267471902025      0.02767370055137553      0.3084353683367836       -0.5191239593542734
0.029805707646914398      0                        0.3166666666666667       -0.5152120220895109
0                         0.03067468559484397      0.316549132802113        -0.5070967240877335
0                         0                        0.33333333333333337      -0.498533013102101
0.059611415293828886      0                        0.30000000000000016      -0.545590559762321
0.06585939783786289       0.018377109821580143     0.29018541708184237      -0.5611547275106333
0                         0.059611415293828886     0.26666666666666655      -0.5522808987964113
0                         0.08941712294074328      0.25000000000000006      -0.5511760476408043
0.021348931153647614      0.2736320896263022       0.06998321205309795      -0.7632607551816974
0.14111541740907005       0.19998552292458566      0.017872744663192778     -0.867204443692703
0.14923536339584295       0.18910669165433486      0                        -0.8720283588212786
0.20777428572419482       0.12064148623643509      0                        -0.977122937902488
0.1911580410940056        0.15158820205583087      0                        -0.9272589431283507
0.17540592569740618       0.17795450989597178      0                        -0.8980544559042212
0.17649875499093018       0.1375585997748697       0.02967367547565431      -0.9364720050384568
0.29310344827586216       0.03015410867142539      0                        -1.1443416574371026
0.27586206896551746       0.06030821734285087      0                        -1.1214373446847665
0.09046232601427626       0.2586206896551723       0                        -0.8045063236837785
0.09046232601427626       0.293103448275862        0                        -0.7506689357402165
0.2669197657294872        0.01880649910975896      0.056721266261246864     -1.1583019318900003
0.14910231857586712       0.22361726316925826      0                        -0.8729371714620336
0.14829327478708523       0.21974354167136262      0.022884744439582553     -0.8766111123448197
0.14714873208751836       0.1694242113863623       0.0279551264081025       -0.8817308450225195
0.16974095590838587       0.17341386960780594      0.029369412227797327     -0.9021993261221157
0.12061643468570168       0.24137931034482754      0                        -0.8432872686680004
0.11509701389683039       0.23531170468974927      0.028655790844828173     -0.8480070945752824
0.10677534323407431       0.26278142063191484      0.030657780172278777     -0.8197554086900033
0.031253877635119616      0.1852281748797018       0.10288981052198173      -0.7675004900283624
0.026762473302301422      0.2063532715742949       0.0877225147761402       -0.7874361487524183
0.026272559464720964      0.22409183709757613      0.07286113631820475      -0.8015493924765366
0                         0.29310344827586204      0.09046232601427619      -0.7138689179538171
0                         0.25862068965517226      0.09046232601427623      -0.7781607056904213
0                         0.20723926998100764      0.11965947505205762      -0.7493997623248548
0.023910060986876876      0.18418366633367614      0.12335676809875745      -0.7381089461163071
0                         0.22413793103448273      0.09046232601427623      -0.790435255969964
0.028640719029690627      0.2433964845664946       0.07818096200604356      -0.8009004952731611
0.023851544387654362      0.2714021102870873       0.09850452468298593      -0.7554218049236882
0.08941712294074346       0                        0.2833333333333334       -0.5864732626160645
0.1866470584701694        0.15292957286436262      0.030657780172278777     -0.9315932324486743
0.20339416530449544       0.1447463537677339       0.02852766606234098      -0.9532501155797833
0.22213728408878747       0.13888241743461796      0.01696803956012977      -0.9693012679967753
0.2241379310344828        0.09046232601427626      0                        -1.0421051994390103
0.2122013504081977        0.09466793849738545      0.01860718903412015      -1.0286885054538326
0.22205597082001355       0.1079544197933042       0.01696803956012977      -1.0121158148680311
0.23922596100379623       0.045165508642555315     0.034099229156841694     -1.1303945565954547
0.23994698689674437       0.0773345129224965       0.018287621740541913     -1.0808300122425114
0.25862068965517254       0.09046232601427634      0                        -1.0634502469648341
0.26096037369941766       0.06601030857956626      0.026812429029752345     -1.1153735090217782
0.29326749923293827       0.047068984361629776     0.018651856525554237     -1.1428870038051895
0.3103448275862069        0.06030821734285087      0                        -1.1278277727083859
0.2860860481516125        0.07065097969159241      0.026875333612529174     -1.1174434118424383
0.31034482758620696       0                        0                        -1.1423342445036024
0.29318547375440024       0.023534492180814888     0.024402982598489838     -1.150306771940129
0.27672896398311775       0.030060487796480413     0.04201529253101872      -1.1565026706673183
0.29310344827586216       0                        0.03015410867142539      -1.1502594551292449
0.3275862068965518        0                        0.030154108671425435     -1.1486758950658307
0.22413793103448273       0                        0.09046232601427623      -1.1254702855553715
0.24593172505524102       0.023066568818465586     0.06882478213981032      -1.1515943622051135
0.10657701119153354       0.018706227404927448     0.1819957402776558       -0.8207325421964279
0.14874469211367983       0.014985612167136567     0.1410393382322521       -0.9732601030444405
0.11704008035267914       0                        0.16673015206384023      -0.8722925600377548
0.12696373495523763       0.02245263044671159      0.15232380433269924      -0.9241929660263075
0.13761462958719942       0                        0.15073155465300364      -0.9355693334673963
0.11909424219197942       0                        0.19990721295901373      -0.7800491501523953
0.10368142062145816       0.029919648726286614     0.2069961936463057       -0.7482784582058755
0.21513756134738415       0.0300884543068426       0.09472964891058594      -1.1215191112078395
0.11922283058765773       0                        0.23333333333333348      -0.6981954524456953
0.08941712294074328       0                        0.25000000000000006      -0.6403901451229813
0.15987475464016035       0.02997122433427319      0.13134712181150052      -1.01003955064919
0.17693853301153747       0                        0.12084207359986561      -1.0439311958141941
0.1875061579937723        0.030029839320557923     0.11303838536104324      -1.0734957566712293
0.16322909668664817       0                        0.1501627125656184       -0.9598529384223013
0.14528688246899776       0.02997122433427319      0.16052468460588548      -0.9169974551316712
0.19617263141668828       0.018071517044231048     0.1353780516619988       -1.0303086258932905
0.2104438903423484        0                        0.12126083950748848      -1.0708085787257642
0.2758620689655174        0                        0.06030821734285082      -1.1594177393606535
0.2873832959755522        0.024883601673263207     0.05953133902444625      -1.166451579226151
0.25862068965517254       0                        0.09046232601427628      -1.1458337059084085
0.2515608144361701        0.023550383315653574     0.09044584102977433      -1.147424403663795
0.24137931034482757       0.12061643468570182      0                        -1.0021468182739885
0.22430055757203063       0.15231832129690387      0                        -0.9538663159812591
0.03077209011346805       0.290873468936647        0.06056005309327751      -0.7324840902962226
0.07680285489126538       0.28048324308396716      0.035840756690846055     -0.7711058442290087
0.07395519653685657       0.30184214911375534      0.029665590321430853     -0.7289291833643896
0.10914269508483335       0.2888783866011247       0.021917932096424095     -0.7757565245837602
0.024806941801280742      0.3156392499639122       0.05197861144358863      -0.6835746837265423
0                         0.31034482758620674      0.06030821734285078      -0.688626961535247
0.04415946741783545       0.3307441585918193       0.02945582267691791      -0.6662418344328825
0.06030821734285078       0.34482758620689624      0                        -0.6542120757749644
0.07110753818244776       0.3232010551435435       0.023490423952015678     -0.6910791381220629
0.09046232601427617       0.32758620689655155      0                        -0.6949756484337595
0.09406564074912052       0.3147404555666419       0.021917932096424095     -0.7196666744093766
0.021598641679193956      0.3188159033905355       0.07713495657545673      -0.6732041762310776
0.03015410867142539       0.3620689655172411       0                        -0.625014936485024
0.043877854579277904      0.36361053790216413      0.02866925845544086      -0.6312549874628447
0                         0.37931034482758597      0                        -0.6094466297257225
0.03015410867142539       0.39655172413793077      0                        -0.6070301928356955
0.027452016246252438      0.37819535515797853      0.02524913786876643      -0.6156107351264454
0                         0.34482758620689624      0.06030821734285078      -0.63707729677244
0.02587637517530967       0.3404424344538883       0.03856747828772839      -0.6474974973207117
0                         0.3620689655172411       0.030154108671425435     -0.6217610833350353
0.021922976133133324      0.3991708827297503       0.02599806244199971      -0.606637224449061
0                         0.4137931034482756       0                        -0.59782918263158
