% Model:              burgers2d.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 22:16
% Dimension:          2
% Nodes:              12657
% Expressions:        22
% Description:        因变量 u, 因变量 v
% Length unit:        m
% X                       Y                        u (1) @ t=0              v (1) @ t=0              u (1) @ t=0.1            v (1) @ t=0.1            u (1) @ t=0.2            v (1) @ t=0.2            u (1) @ t=0.3            v (1) @ t=0.3            u (1) @ t=0.4            v (1) @ t=0.4            u (1) @ t=0.5            v (1) @ t=0.5            u (1) @ t=0.6            v (1) @ t=0.6            u (1) @ t=0.7            v (1) @ t=0.7            u (1) @ t=0.8            v (1) @ t=0.8            u (1) @ t=0.9            v (1) @ t=0.9            u (1) @ t=1              v (1) @ t=1
0.12000000000003963       0                        -1.4175237291764706      1.2673889000419025       -1.153671971824969       0.9863407241106481       -1.0513461053319149      0.4482882644966717       -1.40322706879397        1.7108815672007782       -1.0046368173293638      1.1970969294028513       -1.348108314146982       0.9383862064193157       -1.6985892608781192      0.7735110571164888       -1.4969268800996325      1.0276081820382883       -1.496940123432234       1.10456213736171         -1.693228970674413       0.7934163881903008       -1.5038313757366382      0.7791007117365298
0.10222441464731345       0.03224638364789975      -1.2935304613018361      0.9067240798476682       -1.346705712163958       0.9427883710252277       -1.1602102445379254      0.5320257364854969       -0.8904216219296125      0.42596542367998874      -1.0516925582022576      1.219984437653235        -1.4334400135180037      0.9208889037428093       -1.7259137280590557      0.7671284319035615       -1.5631712925585692      0.7215532489221798       -1.6035833068067051      1.4757388095799795       -1.708483611981772       0.9067198867767295       -1.5298577400483568      0.8162191337264525
0                         0.15999999999999986      -1.0684311811798781      -0.18630546989411165     -1.5937150429363223      0.30175803987715455      -1.5957152903948113      0.8977577106655371       -1.1910396427515821      0.7426637766780245       -0.9613740483881285      0.6475757713182916       -1.2378513875849813      1.2850857056857794       -1.8738373387669294      0.6083312338584992       -1.6498964573637585      1.0689499450933564       -1.4610035289555519      0.753762591222182        -1.450506405720093       1.1223699471562696       -1.621684116806356       0.9419413716401189
0.031843255512171396      0.13959203661775038      -0.949696317084921       -0.15536711451104582     -1.808893825302043       0.5187071307317354       -1.4907811704815872      0.8391534466338886       -1.1062592322508535      0.7093127323159579       -0.9236047292066526      0.645807268994274        -1.6424589694202376      0.9961698362173258       -1.8332017163395868      1.031558043973197        -1.607001946694641       0.7968547105065636       -1.5150654841365274      1.2005861157157527       -1.8438257109648084      1.0016877695298911       -1.6216954853820795      0.8577960825248035
0.16000000000003922       0                        -1.4429752420005257      1.08812409070405         -1.3366246160790218      0.5781918899416353       -0.9893715801031231      0.4641973039287724       -1.1071233212138047      1.3232247056725002       -1.6314850875207323      1.0521722416600017       -1.5489135610903257      0.881080402261461        -1.7320323596291949      0.717088954784009        -1.4866217858448891      1.1379233846545926       -1.4676441635619375      1.219587819802996        -1.6442231748984029      0.9338586160095813       -1.469063063685848       0.7865276040759897
0.14100703501374193       0.032387481866866734     -1.3809531448618044      0.7659916496566029       -1.5560260591656603      0.6354910383275437       -1.0763103163611694      0.567245482381216        -1.0611519455603882      1.0729143751517227       -1.5105301928971178      1.1301472785828104       -1.9594133696731435      0.5182577414573001       -1.586531324170933       0.8949409329577941       -1.4570602998718145      0.7236237306317624       -1.4681004250683787      1.0987370962754428       -1.674093577330222       0.9440470526641551       -1.4885503439201322      0.8050545133656336
0                         0.19999999999999982      -1.2110127841786567      -0.010547052886822651    -1.607480671227919       0.5618339331918211       -1.5897215552779749      0.9827304273103566       -1.2098404760717214      0.8570305764889664       -0.967360309811326       0.7146513686346289       -2.0795104472126957      0.6752450851150474       -1.7191502228417734      0.6123514356624283       -1.6007791141071843      0.6041472178200205       -1.4289116487866418      0.8180829271659311       -1.7855580248454868      1.0196403144431467       -1.6527298616601804      0.9102682506401711
0.032017253271038965      0.17971163748447286      -1.0538159066569186      -0.07189321946550552     -1.7653976899079427      0.6634364897472581       -1.5048710416285884      1.0226927847569345       -1.1318676175947588      0.8173203380371693       -0.92733318862986        0.7244959509573926       -2.106095630464271       0.5171066494956814       -1.7558098241520288      0.77641330075629         -1.5913372180746048      0.8994178750945448       -1.4755463769904662      0.8370179401418906       -1.4670802317405622      1.0099544622663912       -1.6665989209004832      0.8891386244956204
0.2000000000000388        0                        -1.5994797795100946      0.8232736503309752       -1.2823232519124181      0.5902601330616348       -0.9009935644481485      0.5059933904140695       -0.8565556126769028      1.3800181917912384       -1.5273144813994117      1.0797415874595002       -1.7777324308950766      0.8851191209783559       -1.612025108283128       0.7046612398436428       -1.5529310498743758      1.4963537959091486       -1.8064815858860872      1.02619293092855         -1.572902940206388       0.7823231984194452       -1.4244974833029087      0.791277524446459
0.18031871632156535       0.03252299859896538      -1.6137772175973717      0.5904620626175375       -1.4372456214445348      0.703572731465735        -0.9786816863729019      0.6102817971051849       -0.9212859183863645      1.4599769494246184       -1.4987642479326542      1.1426213921083483       -1.8495588315183122      0.8922670334816081       -1.560311773690444       0.7507034769896349       -1.5259163077741527      1.4817075480750592       -1.7023804616100124      1.263111473647209        -1.5895123824992148      0.8770353556954195       -1.445285696053741       0.8275359867157391
0                         0.23999999999999977      -1.4386082778994815      0.40175591820118434      -1.5927635096556274      0.8089867311067117       -1.6021235811292456      1.0617564093146103       -1.2326631505102557      0.9574412474858414       -0.9832226896992161      0.8017952785383703       -2.006183992856262       0.852027287951401        -1.9147448555245372      0.6425903611464437       -1.699837815826349       1.2214226138097146       -1.4583442015489887      0.9390072297750494       -1.5025924784874232      1.4116014678965385       -1.7614483783565589      0.9017231971810422
0.03212212543962305       0.21977646545135288      -1.2669404766573817      0.34346319205181636      -1.7152411121231987      0.790806754482429        -1.5302530679824056      1.1435877099203784       -1.1474198715969257      0.9354052872599418       -0.9122028961994594      0.7686615419422699       -2.1191391640123745      0.6276919488010969       -1.788417171619401       0.6544098955304064       -1.587389735398526       0.812494981544222        -1.4234491053665754      0.8913351071882939       -2.0153146383279856      0.9263466641306746       -1.6431294952764965      0.9950992196617009
0.2400000000000384        0                        -1.7409376958864053      0.6451753734980772       -1.1669746803491556      0.6700199679321678       -0.8081927048112011      0.5493821361477038       -1.9154237964405778      1.458311841072974        -1.292054744895761       1.1646222408968132       -1.7617621014831497      0.8227456105109311       -1.5129226625533516      0.8104223326168035       -1.4846020528697184      1.0598550181110058       -1.7396105300400813      0.8275396092900921       -1.5511786766386955      0.8654994342542673       -1.59397936539299        0.7124914923346289
0.22024810794010843       0.03250398889103819      -1.8251080703401612      0.5256176583294822       -1.295958091838699       0.8158508133628967       -0.8788757581297449      0.6547140483418628       -1.9153951879158093      1.5584845401694034       -1.3774855570893185      1.1661513758052788       -1.8158621904849925      0.9180029056936218       -1.536331063249335       0.7978785846880122       -1.3976995224390232      1.0819421595840149       -1.6751918690411516      0.952855605566831        -1.5504494511866234      0.862446381528888        -1.6289666882059446      0.6697625156362425
0                         0.2799999999999997       -1.5795773509778828      0.8559674894081355       -1.5844660344300319      0.994338802284377        -1.582105211751424       1.1487514722569787       -1.2587329754134733      1.0571151731191026       -0.9882549478944753      0.8965716775981676       -1.3456893524674534      0.8714211715092685       -1.7780794932295951      0.7344455382334161       -1.5951146374628946      0.7503461834931987       -1.4290029751482447      0.866866402318253        -1.8481998744509394      1.0486696809563925       -1.6607146085449023      1.051551214784997
0.03219473590957037       0.2598295290765276       -1.435704128456598       0.883651739308415        -1.6846023410147861      0.8243333833511964       -1.5434053418068328      1.217807647080478        -1.176101818191249       1.0398430738958542       -0.9288045988123624      0.8612857871207179       -1.7490683483300613      0.6937632921138798       -1.8051342645369457      0.6065740505985658       -1.536234328576178       1.1912460105261287       -1.4039370465297518      0.8125538408906553       -1.6328852171288324      1.2422485820545595       -1.620767377356158       1.0327225150366635
0.280000000000038         0                        -1.7509153755967903      0.6871316240663224       -1.025459343007505       0.7883201478100962       -0.7251122292918385      0.609920878697105        -1.6625327653858226      1.290667324775196        -2.079840350671778       0.24415987557464028      -1.6946671427513296      0.8728101730207042       -1.4526258666153584      0.7673377729178409       -1.599204536748041       1.429994594863751        -1.6521813298561308      1.0343737275351201       -1.4594880569432036      0.9115881717985151       -1.6725646090984048      0.6191591113763846
0.26019007034057845       0.03244846647913577      -1.8667675080197446      0.6700392061941928       -1.1687161328059525      0.9279965382441343       -0.7877888293592968      0.7097697818460719       -1.5818640064906997      1.3433571783178513       -2.0626698624036623      0.3662867119017059       -1.7515685130325556      0.871462756277496        -1.4844204553469285      0.8741756963156374       -1.4161487610029841      1.4854096563308963       -1.7739937776172823      0.8773994086427249       -1.6274458200847766      0.8071371079846649       -1.6513668823762553      0.6249255189727089
0                         0.3199999999999996       -1.5251030153253424      1.1071066532485596       -1.6175765153180037      1.008711064990213        -1.5060749607704864      1.2534871448167253       -1.2752144635370664      1.1828639244890813       -1.013907990472659       0.9739569079204902       -0.818640837318206       0.8340818210324107       -1.8057099664164715      0.7289641897219389       -1.6335149905763922      1.2425334629179865       -1.469038743500068       0.9657254936025094       -1.59299649884828        1.2701454680039788       -1.6123294678867077      1.2292275487759723
0.032272439493282706      0.2998912891918897       -1.4549954434509307      1.2473269756770522       -1.6553854180454828      0.8618951972204286       -1.5323333259344525      1.2732897469055742       -1.2907749203519694      1.0262772247771974       -0.9426358168291548      0.9466602008514459       -0.9158249001809092      0.8592054275743438       -1.8223509890339369      0.7555968730128967       -1.5914593990023633      0.8756702841375258       -1.4278710938309354      0.9548933417410456       -1.67210851713309        1.1670002077062127       -1.6097385301236855      1.100535516786608
0.3200000000000376        0                        -1.6132874859139505      0.9770613587857663       -0.9488218853213394      0.9056513763740415       -0.711252398474065       0.7481010199917971       -1.4976022730906149      1.3161626970100815       -2.0135189452718176      0.21893693664166858      -1.6319307621161612      0.8863715850115396       -1.4191899238134065      0.7605754530603345       -1.5168823318024762      1.3277936291780847       -1.6537937186587577      0.8591429893038064       -1.6960432556058926      0.5426999480110464       -1.6804672996716106      0.5348755003944862
0.30009073265971986       0.032408032080088765     -1.7103991075516032      1.0180295578850975       -0.9737876760449703      1.1120813403050418       -0.7037308896914328      0.8021749649296853       -1.5228150889761525      1.2786951996352363       -2.0301534592264017      0.2866258523705751       -1.6708043491589966      0.943106714466677        -1.4269901645008998      0.7977052671669754       -1.5957555353258106      1.2961218188848032       -1.5906975656132836      1.1267244083516765       -1.4625794918511925      0.930514649538578        -1.6085758066527323      0.5905962125419064
0                         0.35999999999999954      -1.2879278225417938      0.9850061371245467       -1.63972917025309        0.9547451177991754       -1.337224992561764       1.3815775984663885       -1.1907722781932017      1.4313894677480998       -1.0509842616043552      1.0293888679460024       -0.8545727385745822      0.9049063118962722       -1.4786104277935745      0.5098940262206522       -1.643215330875624       1.0385381290487263       -1.4546642903077103      0.9766430281300069       -1.6874639100132178      1.474748426682334        -1.569418260625701       1.314872789865868
0.03233173110007418       0.3399370638051867       -1.32350817342249        1.1945292971449755       -1.569054129606937       1.0738698484122466       -1.3789083025328095      1.344181842835462        -1.6656679457140147      0.7066255825643076       -0.9504886589743622      1.043875192950673        -0.7279923776345131      0.9289638767088012       -1.8252300377844926      0.8571090306129899       -1.6005894073537819      1.3055500357173582       -1.4092191742318458      1.0160459226233411       -1.6362718489027392      1.2839214302366218       -1.475077127528908       1.259661139011346
0.3600000000000372        0                        -1.4256365284665726      1.4246945993018285       -0.7908866234445097      0.9846866432828162       -0.620470419448461       0.729070731010187        -1.1759701915319143      1.4879886226298862       -1.8215341964411416      0.6991779055108149       -1.562512826346466       0.8877746013670494       -1.845412257544971       0.7186410063549175       -1.8000400266698768      1.0281274527957607       -1.5251110561660888      1.0400113472131327       -1.6235647842599805      0.5768748487325497       -1.768548110001839       0.4462681903315578
0.3400353766090293        0.032393742725997134     -1.4637827936287326      1.462583815606684        -1.048499859172573       1.2262117913954464       -0.6243907064003472      0.8632393111676565       -1.3948644649120958      1.426278296740972        -1.8902955070119771      0.41089422084078725      -1.5941056976932784      0.9373663615376743       -1.3580697021655672      0.8228619536664904       -1.7634991705816818      1.2952610180130177       -1.881639547933328       0.7713793697205092       -1.6380619672939185      0.56308488190772         -1.6154418263863535      0.5406601664043916
0                         0.39999999999999947      -0.9949735341844592      0.48546363812846965      -1.5767371979488545      1.0278347762352857       -1.214245752121006       1.5112617237861519       -1.3509118905127746      1.3592014690024152       -1.0769812574424344      1.100708500814011        -0.7735653107952588      1.0162852022018947       -1.306335866022059       0.5234524134735955       -1.6075021188224137      1.0540206977900894       -1.4390831141982001      1.082229442279925        -1.313275459660759       0.9065460105354063       -1.4593067773819577      1.3758135410665495
0.03236626131481806       0.37997002799029717      -1.1407888376106667      0.6786190086590057       -1.5075632790808593      1.2639001344013676       -1.0962243631196082      1.4524218274075562       -1.9463223562831165      0.4691267312202952       -0.9445540470755011      1.1433275690210616       -1.2134707612413094      0.7463061337428217       -1.5673870789223772      0.16129716510861972      -1.5961930336481458      1.0721691027805897       -1.40649939159583        1.0178353451411188       -1.8150826206492348      1.337051224390275        -1.5897332411718812      1.243121917815628
0.40000000000003677       0                        -1.347839158790487       1.8670933769451405       -0.7011803880025199      1.1963940928824315       -0.6796230270011637      0.9464703478523474       -2.275748910817754       0.2613201816632688       -1.8169789953429725      1.0217477483544573       -1.4956778972729656      0.9020591080588177       -1.5607268433233592      0.9135034425806573       -1.6604983383758933      1.1267030237755338       -1.6726865113028195      0.7976633467474566       -1.5814164675173021      0.5673992934045087       -1.7248686832360136      0.46959435918972203
0.3800000000000369        0.032389350101538        -1.3152750062076615      1.8445509561511166       -0.6593349463479905      1.3295451188496854       -0.7132443505656739      0.910092234908193        -2.1109776273134577      0.5198558591156378       -1.7523726003722209      0.5993828617502871       -1.5280534085253608      0.9532974711205736       -1.9306423918321685      0.7437092092006741       -1.8912188808552852      0.8543800988661453       -1.6252742084684624      0.9892411500022465       -1.6243878969017993      0.5844708293118684       -1.7507489887509602      0.48933395066394275
0                         0.4399999999999994       -0.8174032417893282      -0.2155071866317064      -1.5960945496499483      0.5645664018755703       -1.2253101943542928      1.5269788171233991       -1.7316472960836393      1.0146353355350266       -1.5074672751273974      0.6455846728236316       -1.2457897241754146      0.7721035205923092       -1.1711232647756111      0.6223639002145241       -1.5768822861072518      0.7650901053627174       -1.4368143229981982      1.0459967412240196       -1.3089804690681173      0.9957257345975371       -1.6236995934823752      1.244372067090742
0.032383283640243204      0.4199890861162942       -1.0477153783980218      -0.12065323927223225     -1.4606961724973413      1.746419313550721        -0.8915844760488273      1.5780658231642646       -1.771642687888625       0.8043811565753437       -1.004901635018805       1.1730836246736782       -1.4205198023184493      0.6473560080941297       -1.6496048310545042      0.254573620597864        -1.5678056322973137      1.195267237788568        -1.4138713240601957      1.0789594798915259       -1.273431934923713       0.9469273430172297       -1.5990571348595084      1.1834605176666784
0.44000000000003636       0                        -1.5091898537388555      2.1498390291980103       -0.4848918045816124      1.3031227470249416       -1.2055390341648444      1.2128100845506684       -2.3193440578935482      0.1789671413969485       -1.7107889152812714      1.094374055161304        -1.4364253734062007      0.9108172207952854       -1.4948578262473997      1.580454537024332        -1.5818380200700364      1.1745277156227507       -1.6292062732670567      0.9075676280837609       -1.5746359572136253      0.5549530400387092       -1.6569238179400265      0.4973575435003797
0.42000000000003657       0.032389350101538        -1.428368189105026       2.031597307004082        -0.9387678773159402      1.4480127182605023       -0.585973552750204       0.9913785866206294       -2.3366452234964394      0.3139307216599745       -1.7538574163846052      1.1665432184304676       -1.4669465900880496      0.9628191792147573       -1.6764878135269952      0.7804258614807945       -1.7031221160173453      1.2201152782833395       -1.5291489729767573      0.9897433610287752       -1.5509196925048776      0.5885061424500614       -1.7003685010063168      0.5011472431379395
0                         0.4799999999999993       -0.8748971678511479      -0.8478625319476188      -1.6126003911431634      -0.05681675953464973     -1.3663878908606248      1.4864502649973028       -1.9754066668311816      0.8220174300542084       -1.5595586345738532      0.6660349210432849       -1.2766251583443649      0.587140967861816        -1.2712086654178787      0.5763777571453439       -1.5076078866553173      0.5863946724354737       -1.435031724391585       1.1415135926327207       -1.3006356853235308      1.0277817413372472       -1.6749922253605394      1.2651718212576235
0.032388636360485806      0.45999731844982006      -1.1444028297727487      -0.8800828749096151      -1.4514930854572559      -0.48757834685063434     -0.8182644570634331      1.7092939823848994       -1.7451423989329202      0.9609265863600714       -1.440031505372791       0.6922309828841268       -1.2162515626044208      0.6177800173594034       -1.6153009369510756      0.3346623828562882       -1.5764996909479214      0.8055947324435887       -1.3979536267602055      1.0949148245573037       -1.2725008847077222      0.9949249444591272       -1.5230117829008343      1.0918960272683778
0.48000000000003595       0                        -1.9297887462494436      2.199718661514343        -0.7464008721164636      1.3588543084607547       -1.3689675494004199      1.1954049923249523       -2.112435422487487       0.30304880250464716      -1.6059342278353534      1.0391576879698088       -1.3825502784464971      0.9159091881848691       -1.881718951873817       1.0932957619566253       -1.9305766902022998      1.082151139705782        -1.6062922951010272      0.6819067417724565       -1.5249136213344323      0.5605745561074156       -1.6415596143349696      0.49251692189614077
0.4600000000000361        0.032389350101538        -1.8441493538039946      1.9806429332248745       -0.3664530491430042      1.6467493498384533       -3.15787244707727        0.21196007435622546      -2.1697236800607187      0.3617744520273441       -1.6547922614931985      1.0970057784758247       -1.4010806443462298      0.973878884742785        -1.80096414231384        1.0799510076633128       -1.5832312466056875      1.0953525764921472       -1.6315898671717364      0.7280743511853425       -1.5421146082796167      0.5834106760030505       -1.6682086212815135      0.508348521930157
0                         0.5199999999999992       -1.170866273921924       -1.1748972517614376      -1.5672569777956096      0.08079459653085151      -2.759747713668856       -0.30229697726917526     -2.125940117377929       0.7242271337703187       -1.5510100741765804      0.7647374640435984       -1.2746129827024637      0.6552026171176919       -1.6235871204795658      0.4453048878307357       -1.4320744270482522      0.43008263018472076      -1.4414019489839822      1.205835173275377        -1.3022719976332082      1.07299651272927         -1.6642686698806344      1.312331567192585
0.03238930251184138       0.49999978930347017      -1.4307913855006609      -1.2896154299166402      -1.4210900644777558      0.17303573094568833      -0.842232707578784       1.5304548558656241       -1.8763500421347301      0.9373439106681785       -1.4795910505955474      0.7293362308967487       -1.2211941626292153      0.6243204017861755       -1.5441311339158992      0.433668061297295        -1.4330358869815552      0.4791734967242895       -1.401011970753774       1.196343892370754        -1.2702935533069093      1.0633601201725884       -1.5761357994520322      1.2234679654268286
0.5200000000000355        0                        -2.4985791586919834      2.0500443344948533       -0.5755475283327776      1.4303093453297484       -2.1149152419471005      0.8151258442756372       -1.8614810533577086      0.5156951293051154       -1.535720315000739       1.1243927975689598       -1.30562753888258        0.9262919593132475       -1.8735744831309098      1.2559853693697707       -1.536462966867895       0.9142311001255056       -1.6499163663094796      0.5543684831625217       -1.6791134659022269      0.5245146615506155       -1.6272073742634827      0.5399924281755021
0.5000000000000357        0.032389350101538        -2.446415579427597       1.7535772984149138       -0.12340852387760477     1.7579126620596746       -1.8907981336099489      0.7964424666937929       -1.9083839915180458      0.6126351247460206       -1.5866179404456862      1.1397379429030774       -1.3378137273088695      0.9758858217776646       -1.9729435462554534      1.3951850460925155       -1.6126764823585684      1.162770676113621        -1.5939168246198696      0.685909751160215        -1.5102582119486472      0.5801545319317817       -1.6480593374693695      0.5129319447553521
0                         0.5599999999999992       -1.5900732568139435      -1.1036318725167575      -1.6067680456421203      0.35477498757890547      -2.635252386457728       -0.34819072260436473     -2.100634113426792       0.974954462148457        -1.5529890483382547      0.8584981531337593       -1.2708699297749655      0.7231262489937356       -1.6154936081815912      0.49843915331804167      -1.437048311945859       0.4499873096502563       -1.4411831302816769      1.2308448936796932       -1.2978899822392425      1.1267692253535493       -1.1908686728384907      0.7481207547863854
0.03238935010153802       0.5399999999999993       -1.8024615207634833      -1.202049591215964       -1.3954966688708426      0.40262224507285377      -2.9880094976036875      0.2572547529300177       -2.0237465032820037      0.8840230217943014       -1.4892099832745649      0.8051902967918122       -1.2251236930847045      0.6934500968867553       -1.6001864608529115      0.47391103222125525      -1.4005869033522638      0.4645505388418521       -1.3947154558986636      1.2102073819228558       -1.26810294275581        1.1010802832369213       -1.561662076948771       1.23300291670186
0.5600000000000351        0                        -3.0208295715151627      1.810425474102934        -0.14635156948672431     1.627734278957047        -2.499340744522068       0.3845123337768415       -1.7404092192053529      0.5815945620975977       -1.4678886891526546      1.0985275149836622       -1.5754488546145253      0.7923199583909083       -1.8104607119516416      1.2417177055624071       -1.5226351728704806      1.1992215660231575       -1.6304731958958092      0.6015011259407133       -1.7379978465544965      0.5115399476135452       -1.5496526122662784      0.6437355628522988
0.5400000000000353        0.032389350101538        -3.011223676413961       1.4773602845062561       -3.088845469112284       0.8491856797512386       -1.9456203006251707      0.7760040227268759       -1.7520333857062027      0.6314205862022219       -1.5056430248907924      1.1865678902832235       -1.2889215063412072      0.9817793403168465       -1.828111812239625       1.1957954846747418       -1.644358704947267       1.1848990063456843       -1.567401130224377       0.6878596505241887       -1.7695817872948265      0.5385966149954164       -1.5971493551081533      0.5936108747839982
0                         0.5999999999999991       -1.9602863435310998      -0.7215566822665761      -1.4797411645218237      0.6797420522330707       -2.549090818197959       -0.027151828554535535    -2.018980778908478       1.2657166659453          -1.5622693490514827      0.9431246906424781       -1.2963369277602301      0.7831044888132886       -1.7647750127150823      0.3368152329820719       -1.4386306205670951      0.5076010296164774       -1.4598814515659744      1.0768982651744354       -1.2981272161639148      1.1670042927569808       -1.2158652714778262      0.7891945955669589
0.032389350101538004      0.5799999999999991       -2.103752196775394       -0.6991215117603461      -1.3905536217900993      0.6228602863681769       -2.412708213635541       0.01683332502650135      -1.9032406029866744      1.1082799627026887       -1.4933263469368978      0.8957491763394921       -1.1766539048973863      0.7687676358399984       -1.5788038859256712      0.5258883900085828       -1.4095042737165617      0.48913604191218657      -1.4032495122453232      1.2913543064298791       -1.2665898633162778      1.1089378362477882       -1.194891578414991       0.7463548714348854
0.6000000000000347        0                        -3.3120076161303253      1.5993997202497379       -2.7143257716912044      0.3762269176538398       -2.576133244804713       0.17236922945171618      -1.7329692182008216      0.42985435840291686      -1.395543746923374       1.103548397793918        -1.7507735807714748      0.8521848752225228       -1.6721069236050476      1.193274097086848        -1.5047205437933266      1.084921788964216        -1.5204862095408906      0.6252093569254025       -1.680947876506212       0.5142280210473251       -1.6061149236650596      0.8848234392947957
0.5800000000000349        0.032389350101538        -3.31440267725814        1.2734334125890407       -2.1167757415088553      0.788126433638142        -2.6201411477368737      0.4738091206280907       -1.7637477777639337      0.5911897040924847       -1.4324573767715494      1.1160459840075385       -1.24535829364662        0.8520367365751084       -1.6978362216854672      1.2374007382092798       -1.4786485055868617      1.064160184391602        -1.5631442941579137      0.629943857104517        -1.7271500272485099      0.543383310463942        -1.5450087200241216      0.7544345650580774
